Document Link,title
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=337784&type=FORM_FILLED_PDF,DOUGHERTY COUNTY FLEMING/GAISSERT RD MSW LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=337464&type=FORM_FILLED_PDF,COLUMBUS CONSOLIDATED GOVERNMENT PINE GROVE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=336752&type=FORM_FILLED_PDF,"GAINESVILLE WASTE & RECYCLING, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=335941&type=FORM_FILLED_PDF,MACON CO. - MIDDLE GA SWMA REGIONAL MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=334653&type=FORM_FILLED_PDF,"STEPHENS MDS, LP PROCESSING FACILITY"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=334398&type=FORM_FILLED_PDF,JASPER COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=334056&type=FORM_FILLED_PDF,OGLETHORPE COUNTY CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332713&type=FORM_FILLED_PDF,HALL CO - CANDLER RD (SR 60)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332660&type=FORM_FILLED_PDF,MURRAY COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332655&type=FORM_FILLED_PDF,TURKEY RUN MUNICIPAL SOLID WASTE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332648&type=FORM_FILLED_PDF,SUPERIOR LANDFILL & RECYCLING CENTER
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332641&type=FORM_FILLED_PDF,PINE BLUFF LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332634&type=FORM_FILLED_PDF,CHADWICK ROAD LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332628&type=FORM_FILLED_PDF,RTS LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332481&type=FORM_FILLED_PDF,BARTOW COUNTY BOARD OF COMMISSIONERS
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332476&type=FORM_FILLED_PDF,CHEROKEE CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332430&type=FORM_FILLED_PDF,CHEROKEE CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332416&type=FORM_FILLED_PDF,CHEROKEE CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332228&type=FORM_FILLED_PDF,CAIRO MUNICIPAL SOLID WASTE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=332010&type=FORM_FILLED_PDF,BROADHURST ENVIRONMENTAL LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331939&type=FORM_FILLED_PDF,TIFTON/TIFT COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331747&type=FORM_FILLED_PDF,R&B LANDFILL (SITE 2)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331588&type=FORM_FILLED_PDF,WILLOW OAK LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331476&type=FORM_FILLED_PDF,RICHMOND CO - DEANS BRIDGE RD PH 2C (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331456&type=FORM_FILLED_PDF,AUGUSTA-RICHMOND COUNTY SOLID WASTE
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331322&type=FORM_FILLED_PDF,APPLING COUNTY ROARING CREEK LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331304&type=FORM_FILLED_PDF,"ADVANCED DISPOSAL DBA EVERGREEN LANDFILL, INC."
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=331244&type=FORM_FILLED_PDF,TOOMBS CO - S1898 CONSTRUCTION/DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=330656&type=FORM_FILLED_PDF,NEWTON COUNTY - LOWER RIVER ROAD MSWLF
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=330117&type=FORM_FILLED_PDF,LAURENS COUNTY OLD MACON RD. LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=330004&type=FORM_FILLED_PDF,DEKALB CO-SEMINOLE RD PH 2 (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=329998&type=FORM_FILLED_PDF,DEKALB CO-SEMINOLE RD PH 2 (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=329798&type=FORM_FILLED_PDF,RABUN COUNTY - BOGGS MOUNTAIN ROAD C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=329766&type=FORM_FILLED_PDF,SEMINOLE ROAD LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=329764&type=FORM_FILLED_PDF,DEKALB CO-SEMINOLE RD PH 2 (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=329335&type=FORM_FILLED_PDF,GFL ENVIRONMENTAL - EAGLE POINT LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=328130&type=FORM_FILLED_PDF,LAFAYETTE-COFFMAN SPRINGS RD (L)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=328107&type=FORM_FILLED_PDF,LAFAYETTE-COFFMAN SPRINGS RD (L)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327976&type=FORM_FILLED_PDF,CAMDEN COUNTY SOLID WASTE DEPARTMENT
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327935&type=FORM_FILLED_PDF,CAMDEN CO-SR110 MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327783&type=FORM_FILLED_PDF,HIGHWAY 78 C & D LANDFILLS
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327773&type=FORM_FILLED_PDF,REPUBLIC WASTE - OAK GROVE SR 324
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327672&type=FORM_FILLED_PDF,STRICKLAND LOOP MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327448&type=FORM_FILLED_PDF,WHITFIELD CO - DWRSWA OLD DIXIE HWY BALED CARPET
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327320&type=FORM_FILLED_PDF,TOOMBS COUNTY LANDFILL - OPERATOR CERT. #796
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327179&type=FORM_FILLED_PDF,THOMAS CO - THOMASVILLE/SUNSET DR PH 3 C/D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327166&type=FORM_FILLED_PDF,WALKER CO - MARBLE TOP RD SITE 2 MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327083&type=FORM_FILLED_PDF,OLD DIXIE SANITARY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=327075&type=FORM_FILLED_PDF,REPUBLIC SERVICES - PINE RIDGE RECYCLING (MSWL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326962&type=FORM_FILLED_PDF,MAPLE HILL LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326855&type=FORM_FILLED_PDF,UWL/RICHLAND CREEK ROAD SANITARY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326606&type=FORM_FILLED_PDF,COOK CO. - C.R. 216 CONSTRUCTION/DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326585&type=FORM_FILLED_PDF,COOK COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326578&type=FORM_FILLED_PDF,"WI TAYLOR COUNTY DISPOSAL, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326570&type=FORM_FILLED_PDF,WALTON C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326526&type=FORM_FILLED_PDF,DOUGLAS CO-CEDAR MT/WORTHAN RD PH 1 (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=326494&type=FORM_FILLED_PDF,FT GORDON
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325473&type=FORM_FILLED_PDF,LAMAR COUNTY REGIONAL SOLID WASTE AUTHORITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325235&type=FORM_FILLED_PDF,HABERSHAM SOLID WASTE DEPARTMENT
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325222&type=FORM_FILLED_PDF,"SAMPLE & SON, INC."
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325161&type=FORM_FILLED_PDF,DEAN FOREST LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325143&type=FORM_FILLED_PDF,JEFFERSON COUNTY MSWL CR 138 WASTE MANAGEMENT FACILITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=325089&type=FORM_FILLED_PDF,CITY OF LAGRANGE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324927&type=FORM_FILLED_PDF,"CHESSER ISLAND ROAD LANDFILL, INC. MSWL"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324898&type=FORM_FILLED_PDF,HOUSTON COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324877&type=FORM_FILLED_PDF,"WOLF CREEK LANDFILL, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324863&type=FORM_FILLED_PDF,HOUSTON CO - SR247 KLONDIKE C/D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324817&type=FORM_FILLED_PDF,CARUTHERS MILL C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324800&type=FORM_FILLED_PDF,CRISP COUNTY US 41S MSW LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324578&type=FORM_FILLED_PDF,DECATUR COUNTY SOLID WASTE FACILITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324552&type=FORM_FILLED_PDF,US ARMY-FT STEWART MAIN CANTONMENT (L)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324537&type=FORM_FILLED_PDF,US ARMY - FT STEWART MAIN CANTONMENT (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324448&type=FORM_FILLED_PDF,FLOYD CO - ROME WALKER MTN RD C/D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324446&type=FORM_FILLED_PDF,WALKER MOUNTAIN ROAD
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324254&type=FORM_FILLED_PDF,POLK COUNTY SOLID WASTE MANAGEMENT
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324236&type=FORM_FILLED_PDF,GFL ENVIRONMENTAL/SAFEGUARD LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324211&type=FORM_FILLED_PDF,HARALSON CO - HCSWA US 78
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324159&type=FORM_FILLED_PDF,ATKINSON CO - SR 50 MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=324097&type=FORM_FILLED_PDF,HARALSON CO - HCSWA US 78
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323991&type=FORM_FILLED_PDF,CLAYTON CO-SR 3 LOVEJOY SITE # 3
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323923&type=FORM_FILLED_PDF,HARALSON CO - HCSWA US 78
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323748&type=FORM_FILLED_PDF,HARALSON CO - HCSWA US 78
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323687&type=FORM_FILLED_PDF,ATHENS CLARKE COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323639&type=FORM_FILLED_PDF,"GREENLEAF RECYCLING, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323582&type=FORM_FILLED_PDF,GORDON CO - REDBONE RIDGES RD (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323513&type=FORM_FILLED_PDF,MACON WALKER ROAD MSW LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=323482&type=FORM_FILLED_PDF,CANDLER COUNTY BOC LANDFILL DBA CANDLER COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=313529&type=FORM_FILLED_PDF,COWETA CO. - ISHMAN BALLARD RD C/D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=309170&type=FORM_FILLED_PDF,APPLING COUNTY ROARING CREEK LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=307550&type=FORM_FILLED_PDF,FT GORDON
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=302894&type=FORM_FILLED_PDF,COLUMBUS CONSOLIDATED GOVERNMENT PINE GROVE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=302367&type=FORM_FILLED_PDF,"GAINESVILLE WASTE & RECYCLING, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=301495&type=FORM_FILLED_PDF,NEWTON COUNTY - LOWER RIVER ROAD MSWLF
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=301378&type=FORM_FILLED_PDF,JASPER COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=300163&type=FORM_FILLED_PDF,WILLOW OAK LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=300077&type=FORM_FILLED_PDF,TURKEY RUN MUNICIPAL SOLID WASTE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=299878&type=FORM_FILLED_PDF,THOMAS CO - THOMASVILLE/SUNSET DR PH 3 C/D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=299847&type=FORM_FILLED_PDF,CAIRO MUNICIPAL SOLID WASTE LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=299707&type=FORM_FILLED_PDF,"STEPHENS MDS, LP PROCESSING FACILITY"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=298642&type=FORM_FILLED_PDF,MCINTOSH COUNTY - KING ROAD CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297964&type=FORM_FILLED_PDF,GFL ENVIRONMENTAL - EAGLE POINT LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297828&type=FORM_FILLED_PDF,"ADVANCED DISPOSAL DBA EVERGREEN LANDFILL, INC."
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297591&type=FORM_FILLED_PDF,R&B LANDFILL (SITE 2)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297538&type=FORM_FILLED_PDF,RTS LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297533&type=FORM_FILLED_PDF,GORDON CO - REDBONE RIDGES RD (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297501&type=FORM_FILLED_PDF,PINE BLUFF LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297432&type=FORM_FILLED_PDF,SUPERIOR LANDFILL & RECYCLING CENTER
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297354&type=FORM_FILLED_PDF,TOOMBS COUNTY LANDFILL - OPERATOR CERT. #796
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297338&type=FORM_FILLED_PDF,TOOMBS CO - S1898 CONSTRUCTION/DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297313&type=FORM_FILLED_PDF,TIFTON/TIFT COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297234&type=FORM_FILLED_PDF,CHADWICK ROAD LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297073&type=FORM_FILLED_PDF,WALTON C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297012&type=FORM_FILLED_PDF,OLD DIXIE SANITARY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=297003&type=FORM_FILLED_PDF,OLD DIXIE SANITARY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296977&type=FORM_FILLED_PDF,AUGUSTA-RICHMOND COUNTY SOLID WASTE
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296690&type=FORM_FILLED_PDF,RICHMOND CO - DEANS BRIDGE RD PH 2C (SL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296648&type=FORM_FILLED_PDF,JEFFERSON COUNTY MSWL CR 138 WASTE MANAGEMENT FACILITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296577&type=FORM_FILLED_PDF,JEFFERSON COUNTY MSWL CR 138 WASTE MANAGEMENT FACILITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296370&type=FORM_FILLED_PDF,TROUP COUNTY C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296236&type=FORM_FILLED_PDF,LAURENS COUNTY OLD MACON RD. LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=296101&type=FORM_FILLED_PDF,LAMAR COUNTY REGIONAL SOLID WASTE AUTHORITY
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295991&type=FORM_FILLED_PDF,"WOLF CREEK LANDFILL, LLC"
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295874&type=FORM_FILLED_PDF,STRICKLAND LOOP MSWL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295844&type=FORM_FILLED_PDF,CARUTHERS MILL C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295828&type=FORM_FILLED_PDF,CHEROKEE CONSTRUCTION & DEMOLITION LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295583&type=FORM_FILLED_PDF,"SAMPLE & SON, INC."
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295399&type=FORM_FILLED_PDF,REPUBLIC SERVICES - PINE RIDGE RECYCLING (MSWL)
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295389&type=FORM_FILLED_PDF,REPUBLIC WASTE - OAK GROVE SR 324
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295297&type=FORM_FILLED_PDF,CANDLER COUNTY BOC LANDFILL DBA CANDLER COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295290&type=FORM_FILLED_PDF,RABUN COUNTY - BOGGS MOUNTAIN ROAD C&D LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295150&type=FORM_FILLED_PDF,HOUSTON COUNTY LANDFILL
https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/pages/util/StreamDoc.ashx?id=2148&subFormId=295121&type=FORM_FILLED_PDF,FLOYD CO - ROME WALKER MTN RD C/D LANDFILL
